row_id,fold,y_true_id,y_pred_id,y_true,y_pred,prob_c1,prob_c234,prob_c5,correct,resp_text,duplicate_group_size,duplicate_num_labels,is_duplicate,is_conflicting_duplicate,experiment_id,threshold_1,threshold_2
150,1,1,2,c234,c5,0.2689414,0.30986392,0.42119467,False," Prezado(a) Senhor(a),   Refiromo-nos ao pedido de informação n.º 01390000427201942, datado de 6/03/2019, em que Vossa Senhoria solicitou a informação conforme segue:           Resumo   informações sobre incidência de tributos.     Detalhamento    Gostaria de saber se a empresa de telefonia tem autorização legal para cobrar do consumidor, na conta mensal de telefone, valores referentes a FUST TOTAL e FUNTIEL TOTAL. E, também saber, se a empresa poderá cobrar multa se o consumidor quiser trocar o tipo de prestação de serviço, como por exemplo, TV por assinatura que vem cobrado junto com a fatura mensal.  Meu contrato com a NET vai fazer um ano em junho de 2019.       Primeiramente, cumpre informar que a  lei de instituição dos respectivos Fundos, não é feita a cobrança deste valor ao usuário e sim a disponibilização da informação do valor da contribuição ao Fust/Funttel referente aos serviços faturados, conforme abaixo:   LEI No 9.998, DE 17 DE AGOSTO DE 2000.  (http://www.planalto.gov.br/ccivil_03/leis/L9998.htm) Institui o Fundo de Universalização dos Serviços de Telecomunicações - Fust   Art. 10. As contas dos clientes das empresas prestadoras de serviços de telecomunicações deverão indicar, em separado, o valor da contribuição ao Fust referente aos serviços faturados.   e    LEI No 10.052, DE 28 DE NOVEMBRO DE 2000.   (http://www.planalto.gov.br/ccivil_03/leis/L10052.htm) Institui o Fundo para o Desenvolvimento Tecnológico das Telecomunicações  Funttel, e dá outras providências.   Art. 6o .   § 6o As contas dos usuários de serviços de telecomunicações deverão indicar, em separado, o valor da contribuição ao Funttel referente aos serviços faturados.   Em relação ao questionamento sobre a cobrança de multa, informamos que em caso de cancelamento do contrato de prestação de serviço antes do prazo final de permanência mínima (fidelização), poderá ser cobrada multa de rescisão. A multa deverá ser proporcional ao tempo restante da fidelização e nunca superior ao valor do benefício recebido. No entanto, se o cancelamento for solicitado porque a prestadora descumpriu o contrato ou outra obrigação legal, o consumidor não precisa pagar a multa por quebra de fidelização (do contrato de permanência). A prestadora, contudo, poderá discordar se conseguir comprovar a improcedência do alegado pelo consumidor. Essa situação deverá ser analisada caso a caso pela prestadora. Fundamento: art. 58 do Regulamento Geral de Direitos do Consumidor de Serviços de Telecomunicações  RGC (Resolução Anatel n. 632, de 7 de março de 2014).   Art. 58. Rescindido o Contrato de Prestação de Serviço antes do final do prazo de permanência, a Prestadora pode exigir o valor da multa estipulada no Contrato de Permanência, a qual deve ser proporcional ao valor do benefício e ao tempo restante para o término do prazo de permanência.   Parágrafo único. é vedada a cobrança prevista no caput na hipótese de rescisão em razão de descumprimento de obrigação contratual ou legal por parte da Prestadora, cabendo a ela o ônus da prova da não procedência do alegado pelo Consumidor.   Caso haja oferta conjunta (combo), deve-se observar não ser possível o cancelamento de apenas um dos serviços do combo, o contrato do combo deve ser cancelado como um todo. Se o consumidor já não se interessar por um dos serviços ofertados no combo, ele pode cancelar o contrato e contratar outro combo. Ao tomar essa decisão é importante que o consumidor tenha em mente que ele ainda poderá ser cobrado por contas em aberto ou, em alguns casos, ter de pagar uma multa proporcional caso esteja fidelizado. Fundamento: art. 56 do Regulamento Geral de Direitos do Consumidor de Serviços de Telecomunicações  RGC (Resolução Anatel n. 632, de 7 de março de 2014).   Art. 56. O Consumidor pode rescindir o Contrato de Prestação do Serviço celebrado na Oferta Conjunta de Serviços de Telecomunicações a qualquer tempo e sem ônus, ressalvada a multa decorrente da inobservância do Contrato de Permanência.   Parágrafo único. Se o pedido de rescisão do Consumidor, antes do término do prazo previsto no Contrato de Permanência, decorrer de descumprimento de obrigação legal ou contratual da Prestadora com relação a qualquer um dos serviços da Oferta Conjunta de Serviços de Telecomunicações, deve ser garantido ao Consumidor à rescisão de todo o Contrato de Prestação do Serviço, sem multa, cabendo a Prestadora o ônus da prova da não procedência do alegado.   Informamos que em caso de reclamações, estas serão tratadas através de nossos canais de atendimento, uma vez havida a interação com a prestadora para solução do problema. A lei de acesso à informação não permite o acolhimento de reclamações através deste canal. Esse entendimento foi corroborado pela Controladoria Geral da União no Parecer nº 1582, de 08/05/2014 (Processo nº 48700.000679/2014-80): ""a Lei de Acesso à Informação não ampara a formulação de consultas, reclamações e denúncias, bem como pedidos de providências para a Administração Pública Federal ou solicitações de indenizações"".   Para o correto tratamento de sua reclamação, a Anatel disponibiliza os seguintes canais de atendimento:    1.    internet (Fale Conosco/sistema Focus  disponível todos os dias, a qualquer hora)  Portal da Anatel (http://www.anatel.gov.br), aba Consumidor, menu Quer reclamar? Saiba como!,    2.    aplicativo Anatel Consumidor (também disponível a qualquer dia e hora), gratuito para smartphones e tablets (sistemas Android, iOS e Windows Phone), e   3.    Central de Atendimento Telefônico - número 1331, ou 1332 para deficientes auditivos (funciona nos dias úteis, das 8h às 20h).       Por fim, informo que nos termos da Lei nº 12.527/2011, no caso de indeferimento de acesso a informação ou de não apresentação das razões da negativa, a Sra. tem o direito de recorrer da decisão no prazo de até 10 (dez) dias, a contar de sua ciência. As autoridades competentes para apreciação de seu recurso são os titulares da Superintendência de Relações com Consumidores, Elisa Leonel ou da Superintendência de Administração e Finanças  SAF, Isadora Moreira Firmino.   Atenciosamente,   Gerência de Finanças, Orçamento e Arrecadação - AFFO   Gerência de Tratamento de Solicitações de Consumidores - RCTS ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
151,1,1,2,c234,c5,0.23722231,0.30030465,0.46247303,False," Senhor,   Cumprimentando vossa senhoria e em referência a este pedido de informação encaminhamos anexo a esta resposta cópia da tela contendo a listagem das portarias emitidas em seu nome. Com esta cópia vossa senhoria poderá obter uma via de cada portaria junto ao RH do seu campus ou consultar diretamente na página de portarias digitalizadas no módulo Sipac      Atenciosamente,   equipe e-SIC Port. 0748/2016-IFPA ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
154,1,2,0,c5,c1,0.5865228,0.25478196,0.15869519,False, Peço que entre em contato com o e-SIC do Hospital Central da Marinha para receber a informação solicitada. ,1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
155,1,1,0,c234,c1,0.37685245,0.31641287,0.30673468,False," Prezado Paulo,  Segundo setor responsável, o Edital homologado nº 29, de 11/04/2016, publicado no Diário Oficial da União de 12/04/2016 prevê 1 (uma) vaga para o cargo Assistente de Aluno. N atualização de agosto de 2016 constava 12 códigos de vaga para serem providos, devido a esse quantitativo surgiu a necessidade de outro concurso. No entanto, os candidatos de novo concurso só poderão ser nomeados após o provimento relativo aos concurso anterior.  cordialmente,  Tamilis Cerqueira ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
157,1,2,2,c5,c5,0.29209018,0.3145248,0.39338502,True," Prezado (a) Sr. (a), Encaminhamos em anexo resposta ao pedido de informação.  Considerando o disposto no art. 19, inc. II, c/c o art. 21, caput, do Decreto n.º 7.724, de 2012, informa-se que poderá ser apresentado recurso, no prazo de 10 dias, contado da ciência da decisão. Atenciosamente,  Serviço de Informação ao Cidadão Ministério da Fazenda ",36,3,True,True,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
173,1,1,0,c234,c1,0.46556973,0.29949743,0.23493282,False," Prezado(a) Senhor(a), Em atendimento ao pedido de informação registrado sob o protocolo nº 23480-025402/2018-02, segue resposta elaborada pela unidade responsável: ""Em relação aos processos de supervisão, por ser assunto afeto à outro órgão, recomendamos que entre em contato com o Ministério da Educação - MEC para verificar a possibilidade de conseguir a informação desejada "" Caso queira solicitar mais informações, é necessário registrar uma nova demanda no e-SIC, para que corram os prazos de atendimento previstos pela Lei de Acesso à Informação. Quando for negado o pedido de acesso à informação, o Decreto nº 7.724, de 16 de maio de 2012, estabelece que se resguarda ao interessado a possibilidade de apresentação de recurso, no prazo de 10 (dez) dias. Nesse caso, o recurso será direcionado ao dirigente da Diretoria de Avaliação da Educação Superior - DAES. Atenciosamente, Serviço de Informação ao Cidadão  SIC-Inep Ouvidoria do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira Edifício Villa Lobos  Sede do Inep, térreo Setor de Indústrias Gráficas, quadra 04, lote 327 CEP: 70610-908  Brasília/DF e-SIC: http://www.acessoainformacao.gov.br/sistema/ ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
176,1,2,2,c5,c5,0.15987211,0.25573808,0.5843898,True," Prezado Cidadão, Fazemos referência ao pedido de acesso à informação nº 00075.000190/2018-29, encaminhado ao Ministério da Transparência e Controladoria-Geral da União  CGU, no dia 15/02/2018, por meio do qual solicita informações sobre o julgamento do recurso de terceira instância referente ao pedido de acesso à informação n. º 99923.001645/2017-71. Inicialmente, esclarecemos que o prazo para o julgamento do recurso de terceira instância, calculado com fundamento no artigo 59, parágrafos 1o e 2o , da Lei nº 9.784/1999, passa a ser contado a partir do encerramento da fase de instrução do processo. Ou seja, o prazo de 30 dias para o julgamento do seu recurso, prorrogável por mais 30 dias, passa correr a partir do recebimento, pela CGU, das informações julgadas necessárias para a análise do recurso. Ressalte-se que a reunião de esclarecimentos adicionais pode englobar a expedição de ofícios ou e-mails ao órgão/entidade recorrida, a verificação de dados publicados em transparência ativa, contatos telefônicos ou a realização de reuniões presenciais, dentre outras possibilidades de coleta. Informamos que a CGU solicitou esclarecimentos adicionais à Empresa Brasileira de Correios e Telégrafos  ECT a respeito do caso, os quais ainda não foram respondidos. Somente após o recebimento das informações, que deverá ocorrer até 28/02/2018, a CGU marcará prazo para julgamento, caso os esclarecimentos prestadas sejam consideradas satisfatórios. A fase de instrução do referido recurso, portanto, ainda está em curso. Solicitamos que aguarde e acompanhe seu e-mail, pelo qual será informado o prazo limite para julgamento do recurso. Colocamo-nos à disposição para esclarecer quaisquer dúvidas, pelo e-mail ogu.instrucao@cgu.gov.br.   Atenciosamente, área responsável pela resposta: Ouvidoria - Geral da União  OGU. Autoridade a ser direcionado eventual recurso de 1ª instância: Ouvidor-Geral da União. Prazo para interposição do recurso de 1ª instância: 10 dias. ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
178,1,0,0,c1,c1,0.46034956,0.30083406,0.23881637,True," Prezado cidadão,    Temos a esclarecer que recebemos o retorno do seu pedido de informação via formulário de resposta, datado de 16/02/2018, encaminhado pela Diretoria de Uso Sustentável da Biodiversidade e Florestas (DBFlo)        Atenciosamente,       SIC  Serviço de Informação ao Cidadão do Ibama   SCEN  Setor de Clubes Esportivos Norte  Trecho 02 Ed. Sede do Ibama Bloco: I CEP: 70.818-900 - Brasília -DF   sic@ibama.gov.br ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
182,1,0,2,c1,c5,0.24780536,0.30400988,0.44818476,False," Prezado senhor,  segue, em anexo, o Regulamento aplicável ao seu plano. Abaixo, esclarecimentos prestados pelo setor competente da Susep.  Atenciosamente, SIC Susep -------------- Segue o arquivo com o Regulamento padrão dos planos PGBL Empresarial - processo SUSEP 15414.002318/98-72, relativo ao plano da Itaú Vida e Previdência S.A., haja vista que as versões vigentes à época das respectivas aprovações, não estão mais disponíveis no sítio da Susep.   *Em atendimento à consulta, seguem os devidos esclarecimentos sobre o Regulamento do plano.  O plano de previdência com cobertura por sobrevivência do tipo PGBL Empresarial, processo SUSEP n.º 10.004341/99-67, foi elaborado pela Itaú Vida e Previdência S.A. na versão padrão do respectivo plano. Dessa forma, o documento enviado à Autarquia para aprovação é composto apenas de carta de encaminhamento e condições específicas / parâmetros, que contém as bases técnicas adotadas.    Os planos do tipo padrão têm Regulamento e Nota Técnica Atuarial previamente analisados e aprovados pela SUSEP com condições preestabelecidas, que não são enviados à SUSEP pela Sociedade, e exigem que alguns parâmetros técnicos sejam informados de acordo com a estrutura técnica desejada pelas Sociedades. Por este motivo, as Sociedades têm de enviar apenas o documento ""Condições Específicas / Parâmetros"" para análise e aprovação da SUSEP.  De forma a certificar que a Sociedade está, de fato, utilizando os documentos previamente aprovados pela SUSEP, a Sociedade declara, por meio de correspondência específica, que a Nota Técnica Atuarial e o Regulamento relativos às condições específicas / parâmetros apresentadas para aprovação, contém igual teor e estão redigidos nos moldes e termos daqueles aprovados pela SUSEP no respectivo processo e estão arquivados na Sociedade, à disposição da fiscalização da SUSEP. No caso concreto, o plano padrão foi aprovado por meio do processo SUSEP 15414.002318/98-72.   O Decreto 7.724/2012, que regulamenta a Lei 12527 sobre o acesso a informações, parágrafo 2º do artigo 5º, dispõe: ""Art. 5º ... § 2º Não se sujeitam ao disposto neste Decreto as informações relativas à atividade empresarial de pessoas físicas ou jurídicas de direito privado obtidas pelo Banco Central do Brasil, pelas agências reguladoras ou por outros órgãos ou entidades no exercício de atividade de controle, regulação e supervisão da atividade econômica cuja divulgação possa representar vantagem competitiva a outros agentes econômicos.""  Dessa forma, e em atendimento ao disposto no Decreto 7724/2012, artigo 5º, parágrafo 2º, segue o arquivo com o Regulamento padrão vigente à época da aprovação do plano. Ressaltamos que este documento não foi encaminhado pela Sociedade à SUSEP, conforme exposto acima, e, portanto, não contempla as bases técnicas do respectivo plano.  O processo n.º 10.004341/99-67 foi aprovado pela SUSEP por meio da Carta SUSEP/DETEC/GEPEC/DIPLA/Nº 466/2000, em 30/08/1999.  É importante ressaltar que a Sociedade tem obrigação de enviar o Regulamento do plano para cada segurado e disponibilizar para cada proponente no momento da contratação.  Resumo das bases técnicas dos planos: - Saldo Mínimo da Provisão Matemática de Benefício a Conceder para manutenção do plano: R$ 10,00 em 1999 - Índice de Atualização: IGPM/FGV - Carregamento  quando do recebimento das contribuições = 0% - Tábua de Sobrevivência: AT 55 Male (participantes do sexo masculino e do sexo feminino) - Taxa de Juros: 0% a.a. - Com Reversão de Resultados Financeiros de 50% durante o período de pagamento do benefício - Denominação e CNPJ do FIE associado ao plano ITAÚ FLEXPREV XVI PREMIUM RENDA FIXA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO- CNPJ 02.911.564/0001-01  Investimento em Renda Fixa - Rendas oferecidas:    Renda Mensal Vitalícia,   Renda Mensal Temporária,   Renda Mensal Vitalícia com prazo mínimo garantido,    Renda Mensal Vitalícia Reversível ao Beneficiário Indicado,     Atenciosamente, Divisão de Análise de Planos de Previdência Complementar Aberta - DIPEC ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
185,1,2,0,c5,c1,0.6509112,0.22359534,0.12549345,False," Prezado Senhor, Como a EPE não faz uso do conjunto de informações solicitadas, para atendê-lo seria necessário deslocar funcionários para a realização de busca, compilação e tratamento adicional de dados dispersos. Ademais, entre as informações solicitadas, há informações de interesse econômico de agentes privados não contemplados nos leilões de energia já havidos cuja divulgação pode comprometer estratégias comerciais ou dar vantagem competitiva a concorrentes (parágrafo 2º, Art. 5&deg,,  Decreto 7.724/2012). Pelas razões expostas, sua solicitação não pode ser atendida. Atenciosamente, Serviço de Informações ao Cidadão - SIC Empresa de Pesquisa Energética - EPE ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
187,1,2,2,c5,c5,0.23022676,0.29757658,0.47219667,True," Prezado(a) senhor(a),   A entidade mencionada não é seguradora cadastrada na Susep, portanto não tem autorização para realizar operações de seguros.   Antes de contratar um seguro, consulte o registro da sociedade seguradora no sítio eletrônico da Susep no endereço abaixo:   http://www.susep.gov.br/menu/informacoes-ao-publico/mercado-supervisonado/entidades-supervisionadas     Atenciosamente, Serviço de Informações ao Cidadão  SIC Susep ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
