row_id,fold,y_true_id,y_pred_id_v2,y_pred_id_norberto,pred_bert512,pred_soft256,pred_svc_word_char,pred_baseline,pred_ordinal256_corrected,prob_c1,prob_c234,prob_c5,vote_pattern,tie_leader_a,tie_leader_b,v3_targeted_tie,v3_changed_prediction,y_pred_id_v3,y_pred_v3,correct_v2,correct_v3
190,1,0,0,0,0,0,0,0,0,0.5214049577627535,0.3528002419788057,0.1257948002584407,5-0-0,-1,-1,False,False,0,c1,True,True
191,0,2,1,1,1,1,1,1,2,0.2931284083625216,0.450638054663405,0.2562335369740734,4-1-0,-1,-1,False,False,1,c234,False,False
192,3,1,1,1,1,1,0,1,1,0.2221115726757689,0.4199529687610907,0.3579354585631404,4-1-0,-1,-1,False,False,1,c234,True,True
193,2,1,0,1,0,0,1,1,0,0.2513064172544434,0.4309446334063749,0.3177489493391816,3-2-0,-1,-1,False,False,0,c1,False,False
194,3,1,1,0,2,1,1,2,1,0.4992321040462735,0.3231952639283332,0.1775726320253931,3-2-0,-1,-1,False,False,1,c234,True,True
195,3,1,0,0,0,0,0,0,0,0.6468695883676352,0.2525150579758618,0.100615353656503,5-0-0,-1,-1,False,False,0,c1,False,False
196,4,0,1,0,1,2,0,0,1,0.3979612877629538,0.2650346555248862,0.3370040567121599,2-2-1,0,1,True,True,0,c1,False,True
197,3,0,0,0,0,0,0,0,0,0.7454099307734796,0.1863643895754995,0.0682256796510208,5-0-0,-1,-1,False,False,0,c1,True,True
198,3,1,0,2,0,0,2,1,1,0.2704007133772725,0.3184057819685346,0.4111935046541928,2-2-1,0,1,True,True,1,c234,False,True
199,4,1,0,2,2,0,0,0,1,0.3354769697496332,0.1909624376130004,0.4735605926373664,3-1-1,-1,-1,False,False,0,c1,False,False
200,2,1,2,2,1,1,2,2,2,0.0951233435759434,0.4063442757422926,0.4985323806817639,3-2-0,-1,-1,False,False,2,c5,False,False
201,4,2,0,0,0,0,2,0,0,0.5100718191022767,0.2633087169110263,0.2266194639866968,4-1-0,-1,-1,False,False,0,c1,False,False
202,4,2,2,2,2,2,2,2,2,0.0382832778095813,0.3084880516124001,0.6532286705780184,5-0-0,-1,-1,False,False,2,c5,True,True
203,0,2,1,1,1,1,0,0,1,0.3614427257193728,0.3657925921264555,0.2727646821541717,3-2-0,-1,-1,False,False,1,c234,False,False
204,4,0,2,2,2,2,2,2,2,0.061846150529392,0.1869176086845986,0.7512362407860091,5-0-0,-1,-1,False,False,2,c5,False,False
205,0,1,2,2,2,2,2,2,2,0.0604241720127083,0.2268030670390898,0.7127727609482017,5-0-0,-1,-1,False,False,2,c5,False,False
206,1,0,0,0,0,0,0,0,0,0.6961091242061098,0.2630546760894273,0.0408361997044628,5-0-0,-1,-1,False,False,0,c1,True,True
207,3,2,2,1,2,2,2,2,2,0.2343750791587048,0.387742206753797,0.3778827140874981,5-0-0,-1,-1,False,False,2,c5,True,True
208,4,2,2,2,2,2,2,2,1,0.1120087508031406,0.2307124696899567,0.6572787795069026,4-1-0,-1,-1,False,False,2,c5,True,True
209,1,2,2,2,2,2,2,0,1,0.202872359454011,0.2262099903860859,0.570917650159903,3-1-1,-1,-1,False,False,2,c5,True,True
210,1,2,2,1,2,2,0,1,1,0.1999482409908031,0.4086676720617856,0.3913840869474112,2-2-1,1,2,True,True,1,c234,True,False
211,4,0,2,2,2,2,2,2,1,0.3311387059855749,0.2724433854135299,0.3964179086008952,4-1-0,-1,-1,False,False,2,c5,False,False
212,4,0,2,2,2,2,2,2,2,0.2309983030506948,0.3584574928781422,0.4105442040711631,5-0-0,-1,-1,False,False,2,c5,False,False
213,0,0,0,2,0,0,1,2,1,0.3396990922422297,0.3160937094616747,0.3442071982960956,2-2-1,0,1,True,False,0,c1,True,True
214,4,0,1,1,1,1,1,1,2,0.1871762492777532,0.4328665962487084,0.3799571544735384,4-1-0,-1,-1,False,False,1,c234,False,False
215,2,0,0,0,0,0,0,0,1,0.4772553005826713,0.2985676060966699,0.2241770933206586,4-1-0,-1,-1,False,False,0,c1,True,True
216,2,0,0,0,0,0,0,0,0,0.564491618172635,0.3718330884039315,0.0636752934234333,5-0-0,-1,-1,False,False,0,c1,True,True
217,1,1,0,0,0,0,0,0,0,0.5210226856866884,0.3524125028066733,0.1265648115066381,5-0-0,-1,-1,False,False,0,c1,False,False
218,3,2,1,0,1,0,1,0,1,0.4310826515626979,0.3057393507867146,0.2631779976505874,3-2-0,-1,-1,False,False,1,c234,False,False
219,4,1,2,2,2,2,2,2,2,0.1320057431953534,0.2676556334981326,0.6003386233065139,5-0-0,-1,-1,False,False,2,c5,False,False
220,2,2,1,2,1,1,2,2,1,0.1170711154299264,0.3901012417542704,0.4928276428158032,3-2-0,-1,-1,False,False,1,c234,False,False
221,4,2,2,2,2,2,2,2,2,0.1140943702752183,0.1672674912083553,0.7186381385164263,5-0-0,-1,-1,False,False,2,c5,True,True
222,4,2,1,1,1,2,2,0,1,0.377567249842055,0.385955220763283,0.2364775293946619,2-2-1,1,2,True,False,1,c234,False,False
223,4,2,0,1,1,0,0,1,0,0.2066870966731173,0.5504291390771998,0.2428837642496828,3-2-0,-1,-1,False,False,0,c1,False,False
224,0,2,1,1,1,1,2,2,1,0.170090352624134,0.4959118262480838,0.3339978211277821,3-2-0,-1,-1,False,False,1,c234,False,False
225,3,1,2,2,2,2,2,2,2,0.1644164107760299,0.2531035729626771,0.5824800162612929,5-0-0,-1,-1,False,False,2,c5,False,False
226,4,1,2,1,2,2,2,2,2,0.2494606018844958,0.3800107082558969,0.3705286898596072,5-0-0,-1,-1,False,False,2,c5,False,False
227,2,0,0,0,0,0,0,0,0,0.4871528327594166,0.2459746026746913,0.2668725645658922,5-0-0,-1,-1,False,False,0,c1,True,True
228,1,0,1,1,1,1,1,0,1,0.2666824572204788,0.4371162931861562,0.2962012495933649,4-1-0,-1,-1,False,False,1,c234,False,False
229,3,0,1,0,1,1,0,0,1,0.4417099006728889,0.4310565425789268,0.1272335567481842,3-2-0,-1,-1,False,False,1,c234,False,False
230,1,1,1,2,1,1,1,1,2,0.1312116097610876,0.3721480765744254,0.4966403136644869,4-1-0,-1,-1,False,False,1,c234,True,True
231,0,0,1,1,1,1,2,2,1,0.1668249285242699,0.4541419317081682,0.379033139767562,3-2-0,-1,-1,False,False,1,c234,False,False
232,1,0,2,2,2,2,2,0,1,0.3512580362600437,0.2911675949656799,0.3575743687742763,3-1-1,-1,-1,False,False,2,c5,False,False
233,4,1,0,0,0,0,0,0,0,0.7324109251967238,0.1643432065580679,0.1032458682452082,5-0-0,-1,-1,False,False,0,c1,False,False
234,0,1,1,2,1,0,1,1,0,0.3147855506552128,0.3354148681158035,0.3497995812289835,3-2-0,-1,-1,False,False,1,c234,True,True
235,4,1,0,0,0,0,0,0,1,0.4302668445155473,0.3610847213957292,0.2086484340887235,4-1-0,-1,-1,False,False,0,c1,False,False
236,2,1,2,2,2,2,2,2,2,0.0931546622686388,0.2693155570484545,0.6375297806829066,5-0-0,-1,-1,False,False,2,c5,False,False
237,1,1,1,1,1,1,0,0,1,0.1744455226972405,0.4690109772998673,0.3565435000028921,3-2-0,-1,-1,False,False,1,c234,True,True
238,0,1,2,2,2,1,2,0,2,0.1495735721118043,0.4012580751306954,0.4491683527575001,3-1-1,-1,-1,False,False,2,c5,False,False
239,2,2,2,2,2,2,2,2,2,0.0590835833646137,0.1387215565226067,0.8021948601127795,5-0-0,-1,-1,False,False,2,c5,True,True
240,1,1,1,1,1,1,1,1,1,0.3034780498277228,0.4392462812866919,0.2572756688855854,5-0-0,-1,-1,False,False,1,c234,True,True
241,1,0,1,1,1,1,1,0,1,0.2421331130437623,0.4281199444302571,0.3297469425259807,4-1-0,-1,-1,False,False,1,c234,False,False
242,3,2,2,1,2,2,2,1,2,0.1071471431231853,0.5630580587192372,0.3297947981575773,4-1-0,-1,-1,False,False,2,c5,True,True
243,3,2,1,2,1,2,1,1,2,0.194575297564423,0.3584033635273887,0.4470213389081882,3-2-0,-1,-1,False,False,1,c234,False,False
244,1,1,0,0,0,0,0,0,0,0.4563120755624618,0.340928591212178,0.2027593332253603,5-0-0,-1,-1,False,False,0,c1,False,False
245,0,2,2,2,2,2,2,2,2,0.0382929540392181,0.1111837102322,0.8505233357285817,5-0-0,-1,-1,False,False,2,c5,True,True
246,2,0,0,0,0,0,1,0,1,0.6167087201878397,0.2473545180261864,0.1359367617859736,3-2-0,-1,-1,False,False,0,c1,True,True
247,4,0,2,2,1,2,2,2,1,0.0832780135553013,0.3246605823309854,0.5920614041137132,3-2-0,-1,-1,False,False,2,c5,False,False
248,4,0,1,2,1,1,2,2,1,0.201114005409029,0.3088411343840929,0.4900448602068781,3-2-0,-1,-1,False,False,1,c234,False,False
249,0,2,2,2,2,2,1,1,2,0.2383793291132714,0.3477725838838977,0.4138480870028308,3-2-0,-1,-1,False,False,2,c5,True,True
250,4,2,2,2,2,2,2,2,2,0.0749127811353525,0.1773094984231772,0.7477777204414702,5-0-0,-1,-1,False,False,2,c5,True,True
251,1,2,2,2,2,2,2,2,2,0.1941578228332551,0.281534044350268,0.5243081328164768,5-0-0,-1,-1,False,False,2,c5,True,True
252,2,1,2,1,2,2,2,2,1,0.3033313346825219,0.3487861210143537,0.3478825443031244,4-1-0,-1,-1,False,False,2,c5,False,False
253,3,1,1,1,1,1,1,1,2,0.1575168713939639,0.496328323667516,0.3461548049385201,4-1-0,-1,-1,False,False,1,c234,True,True
254,3,1,1,1,1,0,1,2,1,0.2844943076853288,0.4129148186317379,0.3025908736829332,3-1-1,-1,-1,False,False,1,c234,True,True
255,0,2,1,2,0,1,2,2,1,0.2402962587559291,0.2623559484015536,0.4973477928425172,2-2-1,1,2,True,True,2,c5,False,True
256,4,2,2,2,2,2,2,2,2,0.1992561477754099,0.2883101967496231,0.5124336554749668,5-0-0,-1,-1,False,False,2,c5,True,True
257,1,1,0,0,0,0,0,0,0,0.5614762027139795,0.277815190541182,0.1607086067448386,5-0-0,-1,-1,False,False,0,c1,False,False
258,3,2,2,2,2,2,2,2,2,0.1107792532676171,0.1475490415573579,0.7416717051750249,5-0-0,-1,-1,False,False,2,c5,True,True
259,1,2,2,2,2,2,2,2,1,0.1315976314942757,0.2616811952059185,0.6067211732998057,4-1-0,-1,-1,False,False,2,c5,True,True
260,2,2,0,0,0,0,1,0,0,0.4158723176091916,0.3408991822755619,0.2432285001152464,4-1-0,-1,-1,False,False,0,c1,False,False
261,1,0,2,2,2,2,1,1,2,0.0768087625467449,0.1572362408791333,0.7659549965741217,3-2-0,-1,-1,False,False,2,c5,False,False
262,3,2,0,0,0,0,0,0,0,0.5881258934488349,0.3341237194775017,0.0777503870736632,5-0-0,-1,-1,False,False,0,c1,False,False
263,3,2,0,1,0,0,0,0,0,0.4031600579515189,0.4126199736109271,0.1842199684375538,5-0-0,-1,-1,False,False,0,c1,False,False
264,0,1,1,1,1,1,1,1,2,0.1584918797550927,0.5735448701622579,0.2679632500826494,4-1-0,-1,-1,False,False,1,c234,True,True
265,4,1,2,2,2,2,2,2,1,0.2439158168260787,0.356284440769637,0.3997997424042843,4-1-0,-1,-1,False,False,2,c5,False,False
266,3,1,1,2,1,1,2,2,1,0.1925761335350247,0.3557182679423802,0.451705598522595,3-2-0,-1,-1,False,False,1,c234,True,True
267,0,2,2,1,1,2,2,1,2,0.0824672932140785,0.5388056301171161,0.3787270766688053,3-2-0,-1,-1,False,False,2,c5,True,True
268,4,2,2,2,1,2,2,2,1,0.2955070194531233,0.2833376705158992,0.4211553100309774,3-2-0,-1,-1,False,False,2,c5,True,True
269,2,0,0,0,0,0,0,0,0,0.7549736151969523,0.1888476517065678,0.0561787330964798,5-0-0,-1,-1,False,False,0,c1,True,True
270,4,1,1,0,0,1,0,1,1,0.6539085723706772,0.2744594375619841,0.0716319900673386,3-2-0,-1,-1,False,False,1,c234,True,True
271,1,0,1,0,1,2,0,0,1,0.4376545648283452,0.3307019551404924,0.2316434800311623,2-2-1,0,1,True,True,0,c1,False,True
272,3,0,1,1,1,1,2,1,1,0.3432353742542003,0.5020940877309189,0.1546705380148806,4-1-0,-1,-1,False,False,1,c234,False,False
273,3,2,1,0,2,1,1,1,1,0.5803312773102142,0.2982916694897668,0.1213770532000189,4-1-0,-1,-1,False,False,1,c234,False,False
274,2,1,2,1,2,2,2,2,1,0.2822033854872178,0.370341375326191,0.3474552391865911,4-1-0,-1,-1,False,False,2,c5,False,False
275,1,2,2,1,2,2,0,2,1,0.2311676835438002,0.5265706641452687,0.2422616523109311,3-1-1,-1,-1,False,False,2,c5,True,True
276,3,1,2,2,2,2,2,2,2,0.1121444264803616,0.3462735151449619,0.5415820583746764,5-0-0,-1,-1,False,False,2,c5,False,False
277,3,2,2,2,2,2,0,2,1,0.2349868156369107,0.3119536453608377,0.4530595390022516,3-1-1,-1,-1,False,False,2,c5,True,True
278,4,2,2,2,2,2,1,2,2,0.2314282590615752,0.3798296300819865,0.3887421108564383,4-1-0,-1,-1,False,False,2,c5,True,True
279,1,1,0,1,0,0,1,2,1,0.2963260277671776,0.4096539719088258,0.2940200003239965,2-2-1,0,1,True,True,1,c234,False,True
280,3,2,1,0,1,1,1,0,1,0.4014547047713728,0.3856983740053458,0.2128469212232812,4-1-0,-1,-1,False,False,1,c234,False,False
281,1,2,1,0,0,1,1,1,1,0.3679091948950551,0.3434213025959214,0.2886695025090234,4-1-0,-1,-1,False,False,1,c234,False,False
282,0,0,2,1,1,1,2,2,2,0.2679977982300673,0.4319871131401886,0.3000150886297441,3-2-0,-1,-1,False,False,2,c5,False,False
283,3,2,1,0,2,0,1,1,1,0.4430410571278667,0.3567765627264637,0.2001823801456696,3-1-1,-1,-1,False,False,1,c234,False,False
284,3,2,2,2,2,2,0,0,2,0.2941982366364886,0.1998253053618539,0.5059764580016574,3-2-0,-1,-1,False,False,2,c5,True,True
285,2,2,2,2,2,2,0,2,2,0.2771205715002988,0.3367284793710122,0.3861509491286888,4-1-0,-1,-1,False,False,2,c5,True,True
286,2,1,1,1,1,1,0,0,1,0.3562942082591582,0.43449398895405,0.2092118027867917,3-2-0,-1,-1,False,False,1,c234,True,True
287,3,0,0,2,0,0,2,2,1,0.2699896543038047,0.317621120287713,0.4123892254084823,2-2-1,0,2,False,False,0,c1,True,True
288,3,0,1,0,1,1,0,2,0,0.493479667674938,0.3419903222068275,0.1645300101182342,2-2-1,0,1,True,True,0,c1,False,True
289,3,1,0,0,0,0,0,0,0,0.6633018993291788,0.283408251552027,0.0532898491187941,5-0-0,-1,-1,False,False,0,c1,False,False
290,4,0,1,1,1,1,2,1,1,0.270978676855393,0.5932461885086685,0.1357751346359383,4-1-0,-1,-1,False,False,1,c234,False,False
291,3,1,1,1,1,1,1,2,1,0.2443291460576307,0.3988915659270868,0.3567792880152824,4-1-0,-1,-1,False,False,1,c234,True,True
292,0,1,2,1,2,2,0,0,1,0.3027757647248125,0.3692856123982797,0.3279386228769077,2-2-1,0,2,False,False,2,c5,False,False
293,3,2,2,2,0,2,2,2,1,0.3300121725338978,0.1118978690166892,0.558089958449413,3-1-1,-1,-1,False,False,2,c5,True,True
294,0,2,2,2,2,2,2,2,2,0.103251470297574,0.1092151528077473,0.7875333768946785,5-0-0,-1,-1,False,False,2,c5,True,True
295,2,0,2,1,2,2,1,2,1,0.2367710656312614,0.4384139258018005,0.3248150085669379,3-2-0,-1,-1,False,False,2,c5,False,False
296,0,0,0,0,0,0,0,0,0,0.4808572672896473,0.3519047004062636,0.1672380323040891,5-0-0,-1,-1,False,False,0,c1,True,True
297,2,2,2,1,2,2,1,1,2,0.1583703667852015,0.4636616731182661,0.3779679600965322,3-2-0,-1,-1,False,False,2,c5,True,True
298,4,1,1,2,1,1,0,1,1,0.0967954986801718,0.3301843956871048,0.5730201056327234,4-1-0,-1,-1,False,False,1,c234,True,True
299,0,0,0,0,0,0,0,0,0,0.5543675710991269,0.3458994981109842,0.0997329307898887,5-0-0,-1,-1,False,False,0,c1,True,True
300,2,0,0,0,1,0,0,0,0,0.5807514093869672,0.2522908438118507,0.166957746801182,4-1-0,-1,-1,False,False,0,c1,True,True
301,2,1,1,1,1,1,2,2,1,0.268083811386455,0.4983460812149115,0.2335701073986335,3-2-0,-1,-1,False,False,1,c234,True,True
302,3,1,1,1,1,1,1,1,1,0.4043511482140034,0.4353970130644168,0.1602518387215797,5-0-0,-1,-1,False,False,1,c234,True,True
303,3,2,2,2,2,2,2,2,1,0.183573097294811,0.2379966250817419,0.5784302776234471,4-1-0,-1,-1,False,False,2,c5,True,True
304,0,2,2,0,2,1,1,2,2,0.4185775829122712,0.2710458863453391,0.3103765307423896,3-2-0,-1,-1,False,False,2,c5,True,True
305,1,1,2,1,2,2,2,2,2,0.1874059398356403,0.4807828617009549,0.3318111984634047,5-0-0,-1,-1,False,False,2,c5,False,False
306,1,1,0,0,0,0,0,0,1,0.4095103449336242,0.2932986617897389,0.2971909932766369,4-1-0,-1,-1,False,False,0,c1,False,False
307,0,2,2,2,2,2,1,1,2,0.1381664998305925,0.3843881455507394,0.4774453546186679,3-2-0,-1,-1,False,False,2,c5,True,True
308,3,0,2,2,2,2,2,2,2,0.0831651877066581,0.2379589963366565,0.6788758159566853,5-0-0,-1,-1,False,False,2,c5,False,False
309,1,0,1,1,1,1,1,1,2,0.1272901966466477,0.4997686413334004,0.372941162019952,4-1-0,-1,-1,False,False,1,c234,False,False
310,2,0,1,1,2,1,1,1,1,0.3765174508005507,0.3784181482897744,0.2450644009096748,4-1-0,-1,-1,False,False,1,c234,False,False
311,0,2,1,2,1,1,1,1,1,0.1598488990813628,0.3142322331611232,0.525918867757514,5-0-0,-1,-1,False,False,1,c234,False,False
312,4,1,1,0,0,0,1,1,1,0.4546967777863801,0.3151130790742156,0.2301901431394041,3-2-0,-1,-1,False,False,1,c234,True,True
313,2,0,0,0,0,0,0,0,1,0.4444215694461313,0.3272561898180385,0.2283222407358302,4-1-0,-1,-1,False,False,0,c1,True,True
314,1,1,1,1,2,1,2,1,1,0.1915334309024181,0.4143830894962289,0.394083479601353,3-2-0,-1,-1,False,False,1,c234,True,True
315,2,2,2,2,2,2,2,2,2,0.1313812076469826,0.2920428934507085,0.5765758989023088,5-0-0,-1,-1,False,False,2,c5,True,True
316,2,2,2,1,2,2,0,1,1,0.3431356515790084,0.3465453013626823,0.3103190470583093,2-2-1,1,2,True,True,1,c234,True,False
317,3,2,2,2,2,2,2,2,2,0.0458177839960174,0.1121610723890293,0.8420211436149532,5-0-0,-1,-1,False,False,2,c5,True,True
318,0,1,0,1,1,0,0,0,1,0.3684355247528953,0.4049931776917727,0.226571297555332,3-2-0,-1,-1,False,False,0,c1,False,False
319,4,1,2,2,2,2,0,2,1,0.2796916664516441,0.2746358182794064,0.4456725152689494,3-1-1,-1,-1,False,False,2,c5,False,False
320,1,2,0,1,1,0,0,0,0,0.2741674495615505,0.4417162733431503,0.2841162770952992,4-1-0,-1,-1,False,False,0,c1,False,False
321,2,2,0,0,0,0,1,2,0,0.4443786889494625,0.350295583263134,0.2053257277874034,3-1-1,-1,-1,False,False,0,c1,False,False
322,2,2,2,2,2,2,2,2,2,0.1065286867477599,0.4126506370053149,0.4808206762469251,5-0-0,-1,-1,False,False,2,c5,True,True
323,4,1,0,2,2,0,0,0,1,0.2944482683270673,0.242828226098464,0.4627235055744685,3-1-1,-1,-1,False,False,0,c1,False,False
324,3,2,2,2,1,2,2,2,2,0.2390753184985144,0.3481924015275253,0.4127322799739603,4-1-0,-1,-1,False,False,2,c5,True,True
325,1,0,1,1,1,1,1,1,1,0.3314987986572066,0.407079088189331,0.2614221131534624,5-0-0,-1,-1,False,False,1,c234,False,False
326,0,0,1,2,1,1,1,0,2,0.3152893101423111,0.3400777459262424,0.3446329439314464,3-1-1,-1,-1,False,False,1,c234,False,False
327,1,2,2,2,2,2,0,2,2,0.0863700447965604,0.2372558177582528,0.6763741374451868,4-1-0,-1,-1,False,False,2,c5,True,True
328,2,0,0,0,0,0,0,0,0,0.3809816894100434,0.3095847190520939,0.3094335915378626,5-0-0,-1,-1,False,False,0,c1,True,True
329,1,2,0,0,0,0,0,0,1,0.4305736645932979,0.2560336037124567,0.3133927316942453,4-1-0,-1,-1,False,False,0,c1,False,False
330,2,0,2,2,2,2,2,2,2,0.0248961758437489,0.2468200487663517,0.7282837753898993,5-0-0,-1,-1,False,False,2,c5,False,False
331,1,0,1,1,1,2,0,0,1,0.2880330854762409,0.4075576060612267,0.3044093084625323,2-2-1,0,1,True,False,1,c234,False,False
332,4,0,0,1,0,0,0,2,1,0.314651484280905,0.3643343800681992,0.3210141356508957,3-1-1,-1,-1,False,False,0,c1,True,True
333,1,2,1,1,2,2,1,1,1,0.2043747810981216,0.414919843500624,0.3807053754012542,3-2-0,-1,-1,False,False,1,c234,False,False
334,3,1,1,1,1,2,1,0,2,0.2072673821242612,0.5297929253537412,0.2629396925219975,2-2-1,1,2,True,False,1,c234,True,True
335,2,0,0,0,0,0,0,0,0,0.6472930109095505,0.1939260309456775,0.1587809581447719,5-0-0,-1,-1,False,False,0,c1,True,True
336,4,2,2,2,2,2,2,2,2,0.0874700287823768,0.4177038835766394,0.4948260876409838,5-0-0,-1,-1,False,False,2,c5,True,True
337,0,2,2,1,2,2,0,1,1,0.2198060193226139,0.4268538641428219,0.3533401165345641,2-2-1,1,2,True,True,1,c234,True,False
338,2,1,2,2,2,2,2,2,2,0.1417301977670501,0.248455950085924,0.6098138521470258,5-0-0,-1,-1,False,False,2,c5,False,False
339,1,0,0,1,0,0,1,1,0,0.324708023575294,0.4344161952003914,0.2408757812243145,3-2-0,-1,-1,False,False,0,c1,True,True
340,4,0,0,0,0,0,0,0,0,0.621764986915029,0.2357938000763784,0.1424412130085925,5-0-0,-1,-1,False,False,0,c1,True,True
341,4,2,2,2,2,2,2,2,1,0.1915766507596125,0.3994750358823673,0.40894831335802,4-1-0,-1,-1,False,False,2,c5,True,True
342,4,2,2,2,2,2,2,2,2,0.1101468451495809,0.2167672102637,0.6730859445867191,5-0-0,-1,-1,False,False,2,c5,True,True
343,1,1,1,2,1,1,1,1,1,0.1355929758945863,0.3736080968627602,0.4907989272426534,5-0-0,-1,-1,False,False,1,c234,True,True
344,3,2,2,2,2,2,2,2,2,0.0276631515242646,0.0757305265310104,0.896606321944725,5-0-0,-1,-1,False,False,2,c5,True,True
345,0,1,0,2,0,0,0,2,0,0.3248731693582075,0.2204920447152184,0.4546347859265739,4-1-0,-1,-1,False,False,0,c1,False,False
346,1,2,2,2,2,2,2,2,2,0.1648614328165539,0.3058100650167115,0.5293285021667345,5-0-0,-1,-1,False,False,2,c5,True,True
347,2,2,2,2,2,2,2,2,2,0.1188793352750059,0.2548829198529848,0.6262377448720091,5-0-0,-1,-1,False,False,2,c5,True,True
348,0,2,2,1,2,2,1,1,2,0.295709918899303,0.4279506462093793,0.2763394348913177,3-2-0,-1,-1,False,False,2,c5,True,True
349,2,2,1,1,1,0,1,1,1,0.1826555397283884,0.6964395433308594,0.1209049169407521,4-1-0,-1,-1,False,False,1,c234,False,False
350,2,2,2,2,2,2,2,2,2,0.1329051339855718,0.3728099233489751,0.494284942665453,5-0-0,-1,-1,False,False,2,c5,True,True
351,1,1,1,1,2,1,1,1,2,0.0883821292760136,0.4703818406109434,0.4412360301130431,3-2-0,-1,-1,False,False,1,c234,True,True
352,4,0,0,0,0,0,2,0,1,0.4596812552243047,0.2479491675409302,0.292369577234765,3-1-1,-1,-1,False,False,0,c1,True,True
353,4,0,1,1,1,1,2,0,1,0.2012974109463086,0.5119019384701116,0.2868006505835799,3-1-1,-1,-1,False,False,1,c234,False,False
354,0,0,0,0,0,0,0,0,1,0.5399608789760996,0.3037051220702439,0.1563339989536564,4-1-0,-1,-1,False,False,0,c1,True,True
355,1,2,1,1,0,0,1,1,1,0.2373136893715371,0.3819206742233771,0.3807656364050857,3-2-0,-1,-1,False,False,1,c234,False,False
356,0,2,0,1,0,0,0,0,1,0.3518566429961123,0.360167706978866,0.2879756500250217,4-1-0,-1,-1,False,False,0,c1,False,False
357,2,0,0,1,1,0,0,0,0,0.2948342090709018,0.3972364862214961,0.3079293047076021,4-1-0,-1,-1,False,False,0,c1,True,True
358,2,1,0,0,0,0,0,0,0,0.4928955228343508,0.3522350453396399,0.1548694318260093,5-0-0,-1,-1,False,False,0,c1,False,False
359,0,1,1,0,1,1,0,0,1,0.4049593852562292,0.3832089799508074,0.2118316347929634,3-2-0,-1,-1,False,False,1,c234,True,True
360,4,2,0,1,0,0,2,0,1,0.3474042736018013,0.4150785050065626,0.2375172213916361,3-1-1,-1,-1,False,False,0,c1,False,False
361,1,1,1,1,1,1,1,1,1,0.2055309007462483,0.5361085319752611,0.2583605672784906,5-0-0,-1,-1,False,False,1,c234,True,True
362,2,0,1,1,1,1,2,2,1,0.1998558700612278,0.5065019115334048,0.2936422184053674,3-2-0,-1,-1,False,False,1,c234,False,False
363,3,1,1,1,1,1,1,1,1,0.4130809126820991,0.4167275082451718,0.1701915790727291,5-0-0,-1,-1,False,False,1,c234,True,True
364,4,1,2,2,2,2,2,2,1,0.3975319513448602,0.1526647073796261,0.4498033412755136,4-1-0,-1,-1,False,False,2,c5,False,False
365,2,0,2,2,2,2,2,2,2,0.1754857631654509,0.3154881205195742,0.509026116314975,5-0-0,-1,-1,False,False,2,c5,False,False
366,2,0,0,0,0,0,0,0,0,0.7127610160414378,0.2006022150792046,0.0866367688793574,5-0-0,-1,-1,False,False,0,c1,True,True
367,1,0,1,0,1,1,0,0,1,0.4340372054276667,0.3706460509993735,0.1953167435729597,3-2-0,-1,-1,False,False,1,c234,False,False
368,0,2,2,2,2,2,1,1,2,0.1196485368242003,0.3606219103921764,0.5197295527836232,3-2-0,-1,-1,False,False,2,c5,True,True
369,2,2,2,1,2,2,1,1,2,0.1458054074339764,0.5000433436231372,0.3541512489428863,3-2-0,-1,-1,False,False,2,c5,True,True
370,4,2,2,2,2,1,0,2,2,0.2012527541415459,0.3535546830942705,0.4451925627641836,3-1-1,-1,-1,False,False,2,c5,True,True
371,2,2,1,1,1,1,1,1,1,0.2789873072479469,0.4521230480525354,0.2688896446995176,5-0-0,-1,-1,False,False,1,c234,False,False
372,1,1,1,1,1,1,1,1,1,0.2454845672485076,0.5510512583734613,0.2034641743780312,5-0-0,-1,-1,False,False,1,c234,True,True
373,1,2,2,2,2,2,2,2,2,0.0840762029141233,0.3774939793586312,0.5384298177272454,5-0-0,-1,-1,False,False,2,c5,True,True
374,0,1,2,2,2,2,1,2,2,0.2246720679647121,0.2946776649359216,0.4806502670993661,4-1-0,-1,-1,False,False,2,c5,False,False
375,0,0,0,0,0,0,0,0,0,0.6583952588832096,0.2446467207968933,0.0969580203198971,5-0-0,-1,-1,False,False,0,c1,True,True
376,3,0,2,1,2,2,2,2,2,0.2017414111061269,0.4114276640565637,0.3868309248373092,5-0-0,-1,-1,False,False,2,c5,False,False
